Gene,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
SNTB2,-0.6399235,0.23893896,0.14492509,-0.16184571,-0.07728669,0.050472077,0.3958257,0.103837416,0.33282062,0.049779303,0.17342229,-0.026654443,-0.028902285,0.40543458,0.28820008,0.70135516,-0.5560691,0.7210831,-0.23837268,-0.014722603,0.10660297,0.3730092,0.22775672,0.37017673,-0.37975812,0.18295121,0.0044830767,-0.036116306,-0.11598336,0.18585932,0.51121163,0.45800063,0.0642041,0.34456468,-0.17020178,0.5841867,0.26386943,0.26602724,0.04069821,-0.46893385,0.12785386,0.6847635,0.5951003,-0.16832078,0.23748551,-0.1961224,-0.05262755,0.39342666,0.16977336,-0.05749862,0.16872631,0.22964585,-0.15072222,0.3396846,0.2719955,0.62334585,0.11142152,-0.44271758,0.20821166,0.09089318,0.026349146,0.04380773,0.3253682,0.0018983036
SNTG2,-0.6399235,0.23893896,0.14492509,-0.16184571,-0.07728669,0.050472077,0.3958257,0.103837416,0.33282062,0.049779303,0.17342229,-0.026654443,-0.028902285,0.40543458,0.28820008,0.70135516,-0.5560691,0.7210831,-0.23837268,-0.014722603,0.10660297,0.3730092,0.22775672,0.37017673,-0.37975812,0.18295121,0.0044830767,-0.036116306,-0.11598336,0.18585932,0.51121163,0.45800063,0.0642041,0.34456468,-0.17020178,0.5841867,0.26386943,0.26602724,0.04069821,-0.46893385,0.12785386,0.6847635,0.5951003,-0.16832078,0.23748551,-0.1961224,-0.05262755,0.39342666,0.16977336,-0.05749862,0.16872631,0.22964585,-0.15072222,0.3396846,0.2719955,0.62334585,0.11142152,-0.44271758,0.20821166,0.09089318,0.026349146,0.04380773,0.3253682,0.0018983036
SSPN,-0.6399235,0.23893896,0.14492509,-0.16184571,-0.07728669,0.050472077,0.3958257,0.103837416,0.33282062,0.049779303,0.17342229,-0.026654443,-0.028902285,0.40543458,0.28820008,0.70135516,-0.5560691,0.7210831,-0.23837268,-0.014722603,0.10660297,0.3730092,0.22775672,0.37017673,-0.37975812,0.18295121,0.0044830767,-0.036116306,-0.11598336,0.18585932,0.51121163,0.45800063,0.0642041,0.34456468,-0.17020178,0.5841867,0.26386943,0.26602724,0.04069821,-0.46893385,0.12785386,0.6847635,0.5951003,-0.16832078,0.23748551,-0.1961224,-0.05262755,0.39342666,0.16977336,-0.05749862,0.16872631,0.22964585,-0.15072222,0.3396846,0.2719955,0.62334585,0.11142152,-0.44271758,0.20821166,0.09089318,0.026349146,0.04380773,0.3253682,0.0018983036
TNC,-0.6399235,0.23893896,0.14492509,-0.16184571,-0.07728669,0.050472077,0.3958257,0.103837416,0.33282062,0.049779303,0.17342229,-0.026654443,-0.028902285,0.40543458,0.28820008,0.70135516,-0.5560691,0.7210831,-0.23837268,-0.014722603,0.10660297,0.3730092,0.22775672,0.37017673,-0.37975812,0.18295121,0.0044830767,-0.036116306,-0.11598336,0.18585932,0.51121163,0.45800063,0.0642041,0.34456468,-0.17020178,0.5841867,0.26386943,0.26602724,0.04069821,-0.46893385,0.12785386,0.6847635,0.5951003,-0.16832078,0.23748551,-0.1961224,-0.05262755,0.39342666,0.16977336,-0.05749862,0.16872631,0.22964585,-0.15072222,0.3396846,0.2719955,0.62334585,0.11142152,-0.44271758,0.20821166,0.09089318,0.026349146,0.04380773,0.3253682,0.0018983036
TNXB,-0.6399235,0.23893896,0.14492509,-0.16184571,-0.07728669,0.050472077,0.3958257,0.103837416,0.33282062,0.049779303,0.17342229,-0.026654443,-0.028902285,0.40543458,0.28820008,0.70135516,-0.5560691,0.7210831,-0.23837268,-0.014722603,0.10660297,0.3730092,0.22775672,0.37017673,-0.37975812,0.18295121,0.0044830767,-0.036116306,-0.11598336,0.18585932,0.51121163,0.45800063,0.0642041,0.34456468,-0.17020178,0.5841867,0.26386943,0.26602724,0.04069821,-0.46893385,0.12785386,0.6847635,0.5951003,-0.16832078,0.23748551,-0.1961224,-0.05262755,0.39342666,0.16977336,-0.05749862,0.16872631,0.22964585,-0.15072222,0.3396846,0.2719955,0.62334585,0.11142152,-0.44271758,0.20821166,0.09089318,0.026349146,0.04380773,0.3253682,0.0018983036
TRAPPC4,-0.6399235,0.23893896,0.14492509,-0.16184571,-0.07728669,0.050472077,0.3958257,0.103837416,0.33282062,0.049779303,0.17342229,-0.026654443,-0.028902285,0.40543458,0.28820008,0.70135516,-0.5560691,0.7210831,-0.23837268,-0.014722603,0.10660297,0.3730092,0.22775672,0.37017673,-0.37975812,0.18295121,0.0044830767,-0.036116306,-0.11598336,0.18585932,0.51121163,0.45800063,0.0642041,0.34456468,-0.17020178,0.5841867,0.26386943,0.26602724,0.04069821,-0.46893385,0.12785386,0.6847635,0.5951003,-0.16832078,0.23748551,-0.1961224,-0.05262755,0.39342666,0.16977336,-0.05749862,0.16872631,0.22964585,-0.15072222,0.3396846,0.2719955,0.62334585,0.11142152,-0.44271758,0.20821166,0.09089318,0.026349146,0.04380773,0.3253682,0.0018983036
HBA1,-0.6399235,0.23893896,0.14492509,-0.16184571,-0.07728669,0.050472077,0.3958257,0.103837416,0.33282062,0.049779303,0.17342229,-0.026654443,-0.028902285,0.40543458,0.28820008,0.70135516,-0.5560691,0.7210831,-0.23837268,-0.014722603,0.10660297,0.3730092,0.22775672,0.37017673,-0.37975812,0.18295121,0.0044830767,-0.036116306,-0.11598336,0.18585932,0.51121163,0.45800063,0.0642041,0.34456468,-0.17020178,0.5841867,0.26386943,0.26602724,0.04069821,-0.46893385,0.12785386,0.6847635,0.5951003,-0.16832078,0.23748551,-0.1961224,-0.05262755,0.39342666,0.16977336,-0.05749862,0.16872631,0.22964585,-0.15072222,0.3396846,0.2719955,0.62334585,0.11142152,-0.44271758,0.20821166,0.09089318,0.026349146,0.04380773,0.3253682,0.0018983036
RHAG,-0.7927404,0.2718121,0.126688,-0.18671802,-0.15756777,0.05994428,0.4047206,0.09390827,0.40520138,0.097290576,0.20718434,0.02055133,-0.036654875,0.62684846,0.4264968,0.8483267,-0.65555906,0.86248696,-0.27028462,0.033617675,0.21324602,0.45833403,0.34521654,0.48890826,-0.43278983,0.26838735,-0.0015081153,-0.08489468,-0.13623273,0.18338692,0.6796869,0.5228074,0.057312675,0.41264653,-0.2628778,0.6707354,0.32423177,0.32170683,0.04037408,-0.49933308,0.19591115,0.8969599,0.7120645,-0.21081577,0.27208143,-0.24521342,-0.04929372,0.32311073,0.18890536,-0.030564815,0.23580983,0.26352307,-0.139923,0.3361697,0.29590493,0.69215345,0.23301879,-0.57712114,0.2897234,0.09176695,0.0049176537,0.06259996,0.34769458,0.009362951
SLC4A1,-0.597146,0.18510951,0.1461864,-0.15639476,-0.03786485,0.07485984,0.393595,0.15006472,0.26981324,0.038464814,0.1195225,0.045177888,-0.023788564,0.27325094,0.18114433,0.5950358,-0.528863,0.6637465,-0.22805008,-0.027439687,0.08297193,0.39655614,0.15841207,0.32571626,-0.36024645,0.11333004,0.00488228,-0.022965793,-0.11117116,0.18644845,0.39412594,0.46904835,0.06865667,0.31273323,-0.1438984,0.5595103,0.2484613,0.25007,0.043685857,-0.44663063,0.10914013,0.52478564,0.5279608,-0.15546304,0.22673857,-0.15031965,-0.037435703,0.4580425,0.12655388,-0.091012165,0.1520281,0.21861355,-0.15412699,0.3477602,0.2578299,0.5847689,0.024500802,-0.40410587,0.19040014,0.092242666,0.034355424,0.030853823,0.31691104,0.0070706457
ACTN3,-0.64849776,0.2223848,0.1474356,-0.166478,-0.07608347,0.07293531,0.3872592,0.094072215,0.3092262,0.057089347,0.16797759,-0.015157426,-0.0139939,0.382046,0.25176632,0.66514355,-0.55649346,0.69815326,-0.23042597,0.0010408727,0.116166905,0.3625087,0.22299722,0.36625984,-0.36431402,0.17551944,0.012824593,-0.03823539,-0.10113769,0.17966254,0.5009323,0.46797958,0.066287965,0.31948203,-0.15923046,0.5833566,0.25135207,0.27924755,0.038618185,-0.47526565,0.12721488,0.6552942,0.5710699,-0.17524987,0.2293358,-0.16900368,-0.051811878,0.40903813,0.14807397,-0.063531406,0.16391726,0.22632751,-0.14598544,0.33870953,0.26466691,0.6073159,0.097928956,-0.43855113,0.20460624,0.09678979,0.023229402,0.045109734,0.32552534,0.0071351826
KIRREL3,-0.65324175,0.16672714,0.14046817,-0.16590205,-0.0583006,0.098433755,0.39432588,0.13565935,0.26733693,0.05789384,0.104830295,0.09243642,-0.019949771,0.30810332,0.18160406,0.60066646,-0.56283426,0.70243883,-0.2375965,-0.0071725664,0.1316021,0.420299,0.1781657,0.36359927,-0.37353736,0.11489293,0.0022242225,-0.041460127,-0.11642185,0.18475208,0.4130909,0.51277894,0.06543329,0.32147178,-0.17751826,0.589674,0.2686188,0.27413926,0.043195162,-0.480444,0.13559529,0.5316479,0.54445565,-0.17019613,0.24164438,-0.13941577,-0.038680054,0.46047297,0.10397196,-0.10214191,0.16950943,0.22965989,-0.14855005,0.35483712,0.26132452,0.5946938,0.03656266,-0.45303783,0.22536269,0.093015105,0.028602097,0.032616287,0.32349247,0.021168105
ADAM33,-0.571091,0.19611713,0.1515188,-0.1533538,-0.030235961,0.06623313,0.3890686,0.14967474,0.2695045,0.030999128,0.13344023,0.016413733,-0.019360784,0.2594009,0.17922154,0.5895221,-0.51120985,0.63745284,-0.21963961,-0.031110356,0.060711898,0.37658748,0.15405576,0.3067339,-0.3465832,0.11949986,0.010389886,-0.013755954,-0.10178325,0.18455353,0.3948533,0.44463915,0.07122299,0.30054978,-0.121147506,0.5435579,0.23220746,0.24330153,0.042491224,-0.43112692,0.09493804,0.5296291,0.5153849,-0.15173845,0.21594892,-0.1512693,-0.03839549,0.4541542,0.1363836,-0.08231326,0.14086656,0.21158385,-0.15467674,0.34246033,0.25413078,0.576842,0.022958875,-0.37700662,0.16884843,0.09461791,0.035829183,0.031706706,0.31360754,0.00019910187
AFDN,-0.571091,0.19611713,0.1515188,-0.1533538,-0.030235961,0.06623313,0.3890686,0.14967474,0.2695045,0.030999128,0.13344023,0.016413733,-0.019360784,0.2594009,0.17922154,0.5895221,-0.51120985,0.63745284,-0.21963961,-0.031110356,0.060711898,0.37658748,0.15405576,0.3067339,-0.3465832,0.11949986,0.010389886,-0.013755954,-0.10178325,0.18455353,0.3948533,0.44463915,0.07122299,0.30054978,-0.121147506,0.5435579,0.23220746,0.24330153,0.042491224,-0.43112692,0.09493804,0.5296291,0.5153849,-0.15173845,0.21594892,-0.1512693,-0.03839549,0.4541542,0.1363836,-0.08231326,0.14086656,0.21158385,-0.15467674,0.34246033,0.25413078,0.576842,0.022958875,-0.37700662,0.16884843,0.09461791,0.035829183,0.031706706,0.31360754,0.00019910187
ANG,-0.6402003,0.17693125,0.14045383,-0.16142814,-0.053813323,0.09407755,0.39581168,0.14181,0.2702167,0.049383298,0.11075337,0.07925387,-0.022672474,0.30230927,0.18369965,0.60538936,-0.5550096,0.69514734,-0.23959966,-0.014089686,0.11678986,0.4166429,0.16970178,0.3543119,-0.37893018,0.11249825,0.004600602,-0.035107695,-0.11542185,0.18513858,0.40489936,0.5027607,0.06409839,0.3182628,-0.16969602,0.5844872,0.26307568,0.26625726,0.041312058,-0.46996588,0.1268718,0.52591157,0.5421371,-0.16517515,0.23780382,-0.14448613,-0.03891568,0.45898062,0.11285892,-0.09806844,0.16863966,0.22899804,-0.15013814,0.352594,0.2627798,0.59207666,0.039218456,-0.44279838,0.22042038,0.09146266,0.027268585,0.032232508,0.3196945,0.016065516
ARHGEF6,-0.6287647,0.29913116,0.14933771,-0.1612873,-0.096052244,0.00033984566,0.39630547,0.1045885,0.39332753,0.048321262,0.23339313,-0.029946055,-0.037465528,0.49728101,0.3902499,0.79334545,-0.5514285,0.740124,-0.234162,-0.019787755,0.087204695,0.367336,0.28066665,0.37767878,-0.37530908,0.24984351,0.0024009766,-0.0347171,-0.1178648,0.18792713,0.60923195,0.40593058,0.06642858,0.37111372,-0.16640325,0.57776415,0.27352324,0.26048914,0.042207655,-0.3744824,0.12563007,0.83873117,0.6445891,-0.1690138,0.23523471,-0.19978063,-0.053340703,0.33042267,0.22805311,-0.016923323,0.16400532,0.25053483,-0.153278,0.32549354,0.2793082,0.65290076,0.1747466,-0.43367592,0.18800001,0.090393424,0.028486617,0.053079307,0.3297157,-0.015126519
BANP,-0.64020133,0.17670988,0.14043783,-0.16142666,-0.053729445,0.0942328,0.3958117,0.14212002,0.26999325,0.049381956,0.11052968,0.07969503,-0.022650272,0.30194116,0.18332677,0.60504675,-0.55500585,0.69505477,-0.23960401,-0.014087449,0.11682624,0.41690388,0.1694946,0.35425532,-0.3789272,0.11224678,0.004600996,-0.035104144,-0.11541991,0.18513599,0.40451995,0.5029205,0.064098045,0.318169,-0.16969423,0.58448833,0.26307288,0.26625803,0.041314326,-0.46996963,0.12686837,0.5253447,0.5419481,-0.16516396,0.23780493,-0.14430188,-0.038750697,0.45921457,0.1126558,-0.09821323,0.16863933,0.22899574,-0.15013608,0.35264003,0.26274693,0.5919651,0.038960658,-0.44279867,0.22046393,0.091464736,0.027271912,0.032190844,0.31967425,0.016116008
BHLHE22,-0.64020133,0.17670988,0.14043783,-0.16142666,-0.053729445,0.0942328,0.3958117,0.14212002,0.26999325,0.049381956,0.11052968,0.07969503,-0.022650272,0.30194116,0.18332677,0.60504675,-0.55500585,0.69505477,-0.23960401,-0.014087449,0.11682624,0.41690388,0.1694946,0.35425532,-0.3789272,0.11224678,0.004600996,-0.035104144,-0.11541991,0.18513599,0.40451995,0.5029205,0.064098045,0.318169,-0.16969423,0.58448833,0.26307288,0.26625803,0.041314326,-0.46996963,0.12686837,0.5253447,0.5419481,-0.16516396,0.23780493,-0.14430188,-0.038750697,0.45921457,0.1126558,-0.09821323,0.16863933,0.22899574,-0.15013608,0.35264003,0.26274693,0.5919651,0.038960658,-0.44279867,0.22046393,0.091464736,0.027271912,0.032190844,0.31967425,0.016116008
CADM1,-0.64020133,0.17670988,0.14043783,-0.16142666,-0.053729445,0.0942328,0.3958117,0.14212002,0.26999325,0.049381956,0.11052968,0.07969503,-0.022650272,0.30194116,0.18332677,0.60504675,-0.55500585,0.69505477,-0.23960401,-0.014087449,0.11682624,0.41690388,0.1694946,0.35425532,-0.3789272,0.11224678,0.004600996,-0.035104144,-0.11541991,0.18513599,0.40451995,0.5029205,0.064098045,0.318169,-0.16969423,0.58448833,0.26307288,0.26625803,0.041314326,-0.46996963,0.12686837,0.5253447,0.5419481,-0.16516396,0.23780493,-0.14430188,-0.038750697,0.45921457,0.1126558,-0.09821323,0.16863933,0.22899574,-0.15013608,0.35264003,0.26274693,0.5919651,0.038960658,-0.44279867,0.22046393,0.091464736,0.027271912,0.032190844,0.31967425,0.016116008
CADM2,-0.65324146,0.16678691,0.14047249,-0.16590244,-0.058323205,0.09839172,0.3943259,0.13557565,0.26739728,0.05789419,0.1048907,0.09231728,-0.019955784,0.30820268,0.18170476,0.60075897,-0.5628352,0.70246387,-0.23759532,-0.007173199,0.13159224,0.4202285,0.17822161,0.36361453,-0.3735382,0.11496085,0.0022241077,-0.041461077,-0.116422385,0.18475276,0.41319332,0.5127358,0.06543338,0.32149714,-0.17751874,0.58967364,0.26861957,0.27413902,0.04319456,-0.48044297,0.13559622,0.531801,0.54450667,-0.17019914,0.24164408,-0.13946559,-0.03872461,0.46040976,0.104026824,-0.10210281,0.1695095,0.2296605,-0.14855061,0.35482466,0.2613334,0.59472394,0.036632262,-0.45303774,0.2253509,0.093014546,0.02860121,0.03262745,0.32349792,0.021154448
CBLL1,-0.5880919,0.21510765,0.14989606,-0.15515462,-0.04564035,0.05437596,0.39195928,0.11451071,0.29557133,0.03539208,0.1502604,-0.015346963,-0.024552256,0.31139815,0.22308913,0.6331081,-0.523155,0.66565967,-0.22537911,-0.028889973,0.07120601,0.36019295,0.17994186,0.32570317,-0.3570515,0.14394325,0.007008786,-0.019489229,-0.10788,0.18599752,0.43746853,0.44263393,0.0691731,0.31589323,-0.1364211,0.55425996,0.24284007,0.24765429,0.042416893,-0.4406369,0.10414889,0.59017956,0.5452415,-0.15538567,0.2230788,-0.17139551,-0.054201424,0.42955038,0.15332344,-0.0712409,0.14861768,0.21689552,-0.1545323,0.34105122,0.26069412,0.5946914,0.05473707,-0.39534384,0.17865713,0.09269464,0.033891756,0.03592691,0.31739298,-0.0006577745
CDH11,-0.59271705,0.18963812,0.14584236,-0.15404084,-0.038085967,0.07092953,0.3953136,0.15137711,0.27364576,0.034658223,0.12059806,0.03986699,-0.026513465,0.2750575,0.18557867,0.6013309,-0.52687275,0.66648275,-0.23082323,-0.031618327,0.07888911,0.3968248,0.15521517,0.3243588,-0.36540142,0.1122548,0.003956966,-0.020223457,-0.11350404,0.18766648,0.39169142,0.4665211,0.06734167,0.3155506,-0.14493445,0.5591032,0.24934855,0.2461268,0.04298759,-0.44324014,0.107163854,0.5235539,0.5304157,-0.15306748,0.22810902,-0.15414521,-0.03791412,0.45554447,0.13083719,-0.09012876,0.15308,0.21961994,-0.1551833,0.3486238,0.25969976,0.58615977,0.02762781,-0.4036251,0.19134933,0.09073824,0.034185097,0.0300287,0.3148629,0.0066294596
CDH12,-0.5881337,0.20403582,0.14909677,-0.1550789,-0.04144208,0.062155187,0.39196032,0.13002363,0.28439444,0.035320707,0.13906874,0.0067185536,-0.023446292,0.2929784,0.2044352,0.61597335,-0.52296346,0.6610266,-0.22559746,-0.02878317,0.073017396,0.37324995,0.16957423,0.32286716,-0.35690165,0.13136473,0.007026931,-0.019308973,-0.10778505,0.185871,0.4184826,0.45062107,0.06915687,0.31120333,-0.13632946,0.5543098,0.24270143,0.24768718,0.042530127,-0.44081798,0.10397285,0.5618203,0.5357866,-0.15482117,0.22313374,-0.1621821,-0.048229754,0.44125515,0.14316629,-0.078484334,0.14859873,0.21677849,-0.15443106,0.34335306,0.2590477,0.5891108,0.04183808,-0.3953508,0.18083227,0.092796974,0.034059882,0.033858538,0.31638253,0.0018663257
CDH13,-0.62595254,0.1830993,0.13956438,-0.15660663,-0.050152063,0.084384255,0.39962423,0.1495547,0.27530336,0.041175287,0.10983692,0.06982233,-0.029417671,0.2971856,0.18911795,0.6124363,-0.5482329,0.6965161,-0.24310821,-0.024972634,0.10471821,0.41803917,0.16007562,0.3474083,-0.3863203,0.10726035,0.0012221183,-0.029060686,-0.12110515,0.18840295,0.39372015,0.49512258,0.06279579,0.32454222,-0.16933315,0.580079,0.26451927,0.2556379,0.041447043,-0.46080047,0.121298715,0.51843214,0.544605,-0.15847188,0.23913604,-0.15201135,-0.038211662,0.45729515,0.12098865,-0.097199254,0.16816984,0.22941151,-0.15349917,0.35390228,0.26546523,0.5938133,0.038191378,-0.43700245,0.21868275,0.088449985,0.02880338,0.03003101,0.31647044,0.014024682
CDH19,-0.62595254,0.1830993,0.13956438,-0.15660663,-0.050152063,0.084384255,0.39962423,0.1495547,0.27530336,0.041175287,0.10983692,0.06982233,-0.029417671,0.2971856,0.18911795,0.6124363,-0.5482329,0.6965161,-0.24310821,-0.024972634,0.10471821,0.41803917,0.16007562,0.3474083,-0.3863203,0.10726035,0.0012221183,-0.029060686,-0.12110515,0.18840295,0.39372015,0.49512258,0.06279579,0.32454222,-0.16933315,0.580079,0.26451927,0.2556379,0.041447043,-0.46080047,0.121298715,0.51843214,0.544605,-0.15847188,0.23913604,-0.15201135,-0.038211662,0.45729515,0.12098865,-0.097199254,0.16816984,0.22941151,-0.15349917,0.35390228,0.26546523,0.5938133,0.038191378,-0.43700245,0.21868275,0.088449985,0.02880338,0.03003101,0.31647044,0.014024682
CDH5,-0.62595254,0.1830993,0.13956438,-0.15660663,-0.050152063,0.084384255,0.39962423,0.1495547,0.27530336,0.041175287,0.10983692,0.06982233,-0.029417671,0.2971856,0.18911795,0.6124363,-0.5482329,0.6965161,-0.24310821,-0.024972634,0.10471821,0.41803917,0.16007562,0.3474083,-0.3863203,0.10726035,0.0012221183,-0.029060686,-0.12110515,0.18840295,0.39372015,0.49512258,0.06279579,0.32454222,-0.16933315,0.580079,0.26451927,0.2556379,0.041447043,-0.46080047,0.121298715,0.51843214,0.544605,-0.15847188,0.23913604,-0.15201135,-0.038211662,0.45729515,0.12098865,-0.097199254,0.16816984,0.22941151,-0.15349917,0.35390228,0.26546523,0.5938133,0.038191378,-0.43700245,0.21868275,0.088449985,0.02880338,0.03003101,0.31647044,0.014024682
CDH6,-0.62595254,0.1830993,0.13956438,-0.15660663,-0.050152063,0.084384255,0.39962423,0.1495547,0.27530336,0.041175287,0.10983692,0.06982233,-0.029417671,0.2971856,0.18911795,0.6124363,-0.5482329,0.6965161,-0.24310821,-0.024972634,0.10471821,0.41803917,0.16007562,0.3474083,-0.3863203,0.10726035,0.0012221183,-0.029060686,-0.12110515,0.18840295,0.39372015,0.49512258,0.06279579,0.32454222,-0.16933315,0.580079,0.26451927,0.2556379,0.041447043,-0.46080047,0.121298715,0.51843214,0.544605,-0.15847188,0.23913604,-0.15201135,-0.038211662,0.45729515,0.12098865,-0.097199254,0.16816984,0.22941151,-0.15349917,0.35390228,0.26546523,0.5938133,0.038191378,-0.43700245,0.21868275,0.088449985,0.02880338,0.03003101,0.31647044,0.014024682
CDH7,-0.62595254,0.1830993,0.13956438,-0.15660663,-0.050152063,0.084384255,0.39962423,0.1495547,0.27530336,0.041175287,0.10983692,0.06982233,-0.029417671,0.2971856,0.18911795,0.6124363,-0.5482329,0.6965161,-0.24310821,-0.024972634,0.10471821,0.41803917,0.16007562,0.3474083,-0.3863203,0.10726035,0.0012221183,-0.029060686,-0.12110515,0.18840295,0.39372015,0.49512258,0.06279579,0.32454222,-0.16933315,0.580079,0.26451927,0.2556379,0.041447043,-0.46080047,0.121298715,0.51843214,0.544605,-0.15847188,0.23913604,-0.15201135,-0.038211662,0.45729515,0.12098865,-0.097199254,0.16816984,0.22941151,-0.15349917,0.35390228,0.26546523,0.5938133,0.038191378,-0.43700245,0.21868275,0.088449985,0.02880338,0.03003101,0.31647044,0.014024682
CDH8,-0.62595254,0.1830993,0.13956438,-0.15660663,-0.050152063,0.084384255,0.39962423,0.1495547,0.27530336,0.041175287,0.10983692,0.06982233,-0.029417671,0.2971856,0.18911795,0.6124363,-0.5482329,0.6965161,-0.24310821,-0.024972634,0.10471821,0.41803917,0.16007562,0.3474083,-0.3863203,0.10726035,0.0012221183,-0.029060686,-0.12110515,0.18840295,0.39372015,0.49512258,0.06279579,0.32454222,-0.16933315,0.580079,0.26451927,0.2556379,0.041447043,-0.46080047,0.121298715,0.51843214,0.544605,-0.15847188,0.23913604,-0.15201135,-0.038211662,0.45729515,0.12098865,-0.097199254,0.16816984,0.22941151,-0.15349917,0.35390228,0.26546523,0.5938133,0.038191378,-0.43700245,0.21868275,0.088449985,0.02880338,0.03003101,0.31647044,0.014024682
CDH9,-0.62595254,0.1830993,0.13956438,-0.15660663,-0.050152063,0.084384255,0.39962423,0.1495547,0.27530336,0.041175287,0.10983692,0.06982233,-0.029417671,0.2971856,0.18911795,0.6124363,-0.5482329,0.6965161,-0.24310821,-0.024972634,0.10471821,0.41803917,0.16007562,0.3474083,-0.3863203,0.10726035,0.0012221183,-0.029060686,-0.12110515,0.18840295,0.39372015,0.49512258,0.06279579,0.32454222,-0.16933315,0.580079,0.26451927,0.2556379,0.041447043,-0.46080047,0.121298715,0.51843214,0.544605,-0.15847188,0.23913604,-0.15201135,-0.038211662,0.45729515,0.12098865,-0.097199254,0.16816984,0.22941151,-0.15349917,0.35390228,0.26546523,0.5938133,0.038191378,-0.43700245,0.21868275,0.088449985,0.02880338,0.03003101,0.31647044,0.014024682
