Gene,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
ORC3,-0.37286767,-0.06457895,-0.14568758,-0.20402846,-0.33946744,0.021088323,-0.26684457,-0.48948044,0.11232121,0.04558868,0.20399599,-0.14948584,-0.028204203,0.4979453,0.2221024,0.33727372,-0.096750006,0.17501467,-0.047793485,0.20961963,0.36032218,0.1369634,0.4040493,0.081544444,-0.04462665,0.06713546,-0.019916438,-0.05514284,0.23068224,-0.17827061,0.20890656,0.059388615,-0.25183743,0.012922594,-0.38831854,-0.12663747,0.50018877,0.24612808,-0.20945674,0.24471134,0.14249107,0.37972775,0.37923297,0.027604554,0.018142818,0.07584466,-0.13624644,-0.11734475,-0.16131212,0.0926556,0.25611204,-0.016991982,0.028280392,-0.23761643,-0.08565795,-0.08440673,0.37986517,-0.36118972,0.11647861,-0.006511485,-0.2540604,0.062446833,-0.10308868,0.09890267
ORC4,-0.310253,-0.06798917,-0.07666221,-0.18672475,-0.16130145,-0.021193115,-0.15027577,-0.20734188,0.035525013,-0.017128922,0.11209916,0.0004052003,-0.090007685,0.21636084,0.07903561,0.16593064,-0.054137435,0.17879504,-0.02291019,0.1989249,0.20333458,0.24584568,0.2093527,0.0016248506,-0.07024993,0.037928976,-0.0032941066,-0.0074351877,0.15862061,-0.09479088,0.034704905,0.056301393,-0.13839938,0.004541302,-0.29025695,-0.075839356,0.25532025,0.16774322,-0.1508724,0.06375587,0.06536928,0.11470539,0.19795528,0.060392376,-0.05699312,0.05897841,-0.021645673,0.060082808,-0.12452926,0.0572301,0.09989244,-0.03891116,-0.03787559,-0.14639023,-0.07530721,-0.06487134,0.16211487,-0.23501693,0.04720191,0.034162987,-0.14009795,0.03132242,-0.07600272,0.09251092
ORC5,-0.27601957,-0.10675457,-0.027372718,-0.176537,-0.048556417,-0.0449148,-0.08995937,-0.0027559688,-0.046611287,-0.052552454,0.026339537,0.18239571,-0.12760845,0.00811654,-0.058917277,0.020949528,-0.029036414,0.19648857,-0.0127183255,0.27256978,0.142278,0.3504615,0.065338105,-0.039041102,-0.08732471,-0.003604615,0.0036673509,0.019442704,0.119294,-0.050524674,-0.10084619,0.11272157,-0.08009781,-0.019085476,-0.24153689,-0.048902158,0.06276134,0.12924848,-0.119602524,-0.11205286,0.02325609,-0.13156542,0.060359053,0.08587956,-0.081374675,0.08856572,0.078356974,0.20449464,-0.13338201,0.01581043,-0.0017910786,-0.05066645,-0.07334526,-0.07362327,-0.068661064,-0.054774847,0.0077000074,-0.16785018,0.026721632,0.05509896,-0.080676824,0.0086957505,-0.050043285,0.11686807
ORC6,-0.2720807,-0.107533544,-0.01975283,-0.17552991,-0.03632927,-0.041803647,-0.08294195,0.013819844,-0.051660948,-0.056182355,0.02691598,0.20168331,-0.1297836,-0.007159572,-0.06964199,0.014538273,-0.027750816,0.1962697,-0.011532415,0.2796051,0.13977717,0.3572696,0.05411417,-0.039287552,-0.09046388,-0.0031474773,0.0049923696,0.023650853,0.114843525,-0.045991212,-0.10933818,0.11987633,-0.072859436,-0.020109834,-0.23349011,-0.045295987,0.056375936,0.12296127,-0.11651695,-0.11202358,0.016979087,-0.15013587,0.04819774,0.090943314,-0.0791986,0.09496261,0.086918116,0.21739122,-0.13185059,0.013044983,-0.008714927,-0.05166836,-0.07697707,-0.06515658,-0.06542149,-0.05241018,-0.004104715,-0.15923378,0.028316109,0.057231277,-0.073941156,0.011273204,-0.042710036,0.12229312
BCL10,-0.27512464,-0.101037204,-0.024786502,-0.17645985,-0.048148617,-0.044853795,-0.08828084,-0.009930401,-0.040182665,-0.052999973,0.027001908,0.17868179,-0.12560919,0.015132658,-0.051662724,0.018505901,-0.030067343,0.19349253,-0.01235215,0.26885122,0.14513482,0.34323248,0.07120799,-0.034525856,-0.088940665,0.0035110768,0.0044039562,0.021212315,0.11833795,-0.049919926,-0.09225848,0.11163897,-0.07799509,-0.015653985,-0.23775277,-0.047684085,0.06061551,0.12572429,-0.11931877,-0.11233756,0.020757075,-0.118549265,0.06449937,0.08860276,-0.0763628,0.09020747,0.07420264,0.19940771,-0.12813424,0.018720433,0.0030140206,-0.05059901,-0.073842496,-0.07318205,-0.06565759,-0.053086754,0.014087521,-0.16513939,0.030005733,0.05536052,-0.07920948,0.014908268,-0.045250475,0.11906885
CUL1,-0.2740701,-0.110592335,-0.024229854,-0.17595169,-0.041101083,-0.045494623,-0.0865068,0.012024821,-0.053617932,-0.054579616,0.026304645,0.19640905,-0.13024133,-0.0034330823,-0.06992261,0.018369325,-0.027580556,0.1981264,-0.012162598,0.27904558,0.1386609,0.35906422,0.054716118,-0.042091876,-0.088280365,-0.0076401476,0.004069645,0.020997353,0.11705615,-0.04800138,-0.11142698,0.11760727,-0.0767692,-0.021780847,-0.23874465,-0.04736016,0.060017467,0.12743774,-0.11780337,-0.11186017,0.020829033,-0.15092802,0.05024142,0.087325275,-0.08330486,0.091310725,0.08619329,0.21562518,-0.1355157,0.0123627335,-0.009152845,-0.05135116,-0.07535302,-0.068667024,-0.068505004,-0.054329988,-0.0036402494,-0.16402827,0.025516724,0.056302242,-0.077271864,0.0064419946,-0.048477665,0.11871944
FBXW11,-0.29724002,-0.08317718,-0.057840586,-0.18284483,-0.11817558,-0.030213887,-0.12735115,-0.12874198,0.0036896393,-0.030606318,0.07705775,0.07057921,-0.10443216,0.13630268,0.025754105,0.10613082,-0.04456829,0.18569966,-0.019053416,0.22753584,0.18012355,0.28631297,0.15396804,-0.01401061,-0.07674707,0.021702057,-0.0006578043,0.002789978,0.14366998,-0.0779584,-0.017566744,0.07821592,-0.11624578,-0.004784262,-0.2717527,-0.0656038,0.17665616,0.15320764,-0.13897972,-0.0071385335,0.04935159,0.019654103,0.14505014,0.0700899,-0.0663707,0.07052952,0.016923644,0.11572624,-0.12831725,0.04119914,0.060836233,-0.043380257,-0.051365335,-0.11850421,-0.072836444,-0.061066058,0.10275589,-0.20949422,0.03942711,0.042127684,-0.117510185,0.0224818,-0.06610824,0.10192033
IKBKG,-0.2740701,-0.110592335,-0.024229854,-0.17595169,-0.041101083,-0.045494623,-0.0865068,0.012024821,-0.053617932,-0.054579616,0.026304645,0.19640905,-0.13024133,-0.0034330823,-0.06992261,0.018369325,-0.027580556,0.1981264,-0.012162598,0.27904558,0.1386609,0.35906422,0.054716118,-0.042091876,-0.088280365,-0.0076401476,0.004069645,0.020997353,0.11705615,-0.04800138,-0.11142698,0.11760727,-0.0767692,-0.021780847,-0.23874465,-0.04736016,0.060017467,0.12743774,-0.11780337,-0.11186017,0.020829033,-0.15092802,0.05024142,0.087325275,-0.08330486,0.091310725,0.08619329,0.21562518,-0.1355157,0.0123627335,-0.009152845,-0.05135116,-0.07535302,-0.068667024,-0.068505004,-0.054329988,-0.0036402494,-0.16402827,0.025516724,0.056302242,-0.077271864,0.0064419946,-0.048477665,0.11871944
MALT1,-0.2740701,-0.110592335,-0.024229854,-0.17595169,-0.041101083,-0.045494623,-0.0865068,0.012024821,-0.053617932,-0.054579616,0.026304645,0.19640905,-0.13024133,-0.0034330823,-0.06992261,0.018369325,-0.027580556,0.1981264,-0.012162598,0.27904558,0.1386609,0.35906422,0.054716118,-0.042091876,-0.088280365,-0.0076401476,0.004069645,0.020997353,0.11705615,-0.04800138,-0.11142698,0.11760727,-0.0767692,-0.021780847,-0.23874465,-0.04736016,0.060017467,0.12743774,-0.11780337,-0.11186017,0.020829033,-0.15092802,0.05024142,0.087325275,-0.08330486,0.091310725,0.08619329,0.21562518,-0.1355157,0.0123627335,-0.009152845,-0.05135116,-0.07535302,-0.068667024,-0.068505004,-0.054329988,-0.0036402494,-0.16402827,0.025516724,0.056302242,-0.077271864,0.0064419946,-0.048477665,0.11871944
MAP3K7,-0.2740701,-0.110592335,-0.024229854,-0.17595169,-0.041101083,-0.045494623,-0.0865068,0.012024821,-0.053617932,-0.054579616,0.026304645,0.19640905,-0.13024133,-0.0034330823,-0.06992261,0.018369325,-0.027580556,0.1981264,-0.012162598,0.27904558,0.1386609,0.35906422,0.054716118,-0.042091876,-0.088280365,-0.0076401476,0.004069645,0.020997353,0.11705615,-0.04800138,-0.11142698,0.11760727,-0.0767692,-0.021780847,-0.23874465,-0.04736016,0.060017467,0.12743774,-0.11780337,-0.11186017,0.020829033,-0.15092802,0.05024142,0.087325275,-0.08330486,0.091310725,0.08619329,0.21562518,-0.1355157,0.0123627335,-0.009152845,-0.05135116,-0.07535302,-0.068667024,-0.068505004,-0.054329988,-0.0036402494,-0.16402827,0.025516724,0.056302242,-0.077271864,0.0064419946,-0.048477665,0.11871944
NFKB1,-0.33392954,-0.18129975,-0.12299681,-0.18342063,-0.22445445,-0.008430378,-0.23734714,-0.15236437,-0.064552054,-0.005371101,-0.0038124286,0.19598278,-0.1383723,0.184955,-0.014753733,0.13112132,-0.042371664,0.26472214,-0.08357099,0.32631993,0.34894407,0.39740384,0.12589908,0.035772495,-0.12917069,-0.07007306,-0.05231982,-0.009434462,0.1697899,-0.13993776,-0.07936406,0.19802904,-0.22267362,-0.046653114,-0.39517334,-0.10783791,0.18767473,0.17876284,-0.1835569,-0.0964291,0.08754209,-0.16805261,0.14760348,0.055228297,0.004453836,0.14905193,0.039800003,0.11683792,-0.23735441,0.032090634,0.10621445,-0.018814258,-0.022328833,-0.15218434,-0.07780691,-0.07916233,0.16189216,-0.33119702,0.14213948,-0.00380921,-0.22442673,-0.0076332996,-0.10409227,0.16224834
NFKBIE,-0.43932837,-0.17601308,-0.25298184,-0.20700073,-0.56154686,0.026759462,-0.4559154,-0.6516855,0.10029261,0.092772834,0.1499787,-0.068155095,-0.04591859,0.73896575,0.27594486,0.3382517,-0.09617631,0.27988356,-0.15540816,0.25836885,0.70368934,0.22540028,0.48111063,0.22849046,-0.12961666,-0.0030124132,-0.107072756,-0.07928267,0.278937,-0.2855688,0.2582476,0.21119153,-0.4345252,0.0062828157,-0.59774154,-0.20054789,0.60821825,0.27594543,-0.2877215,0.22606598,0.21027736,0.29433694,0.4882082,0.020149726,0.2136555,0.20960842,-0.1838382,-0.23204125,-0.27593452,0.11528387,0.42331505,0.025749138,0.07893775,-0.3082971,-0.07468442,-0.10513067,0.60174817,-0.57370305,0.32326266,-0.08532864,-0.43810734,0.083869606,-0.13997298,0.22127491
RELA,-0.2609896,-0.08181536,-0.017354399,-0.17227487,-0.025052486,-0.055595323,-0.06446166,0.01354167,-0.028086828,-0.067684464,0.031804554,0.1663034,-0.13545182,-0.0021247938,-0.041575734,0.0037180446,-0.01946469,0.18928716,-0.0077685267,0.24663182,0.11016561,0.33570862,0.056880534,-0.04480417,-0.095823,0.015130704,0.0066405386,0.03063514,0.10203218,-0.031781718,-0.097740546,0.09081081,-0.05501157,0.00047803856,-0.22071248,-0.037128244,0.048909605,0.10357639,-0.10660113,-0.09636794,0.0056449883,-0.112009294,0.05379098,0.09355457,-0.08907844,0.06817073,0.07169438,0.19941749,-0.0997689,0.025153868,-0.012524199,-0.055300117,-0.088682376,-0.06590968,-0.062356476,-0.048155006,-0.0008077584,-0.13885835,0.013461059,0.06351717,-0.05565137,0.0159038,-0.046265155,0.10871086
SKP1,-0.310253,-0.06798917,-0.07666221,-0.18672475,-0.16130145,-0.021193115,-0.15027577,-0.20734188,0.035525013,-0.017128922,0.11209916,0.0004052003,-0.090007685,0.21636084,0.07903561,0.16593064,-0.054137435,0.17879504,-0.02291019,0.1989249,0.20333458,0.24584568,0.2093527,0.0016248506,-0.07024993,0.037928976,-0.0032941066,-0.0074351877,0.15862061,-0.09479088,0.034704905,0.056301393,-0.13839938,0.004541302,-0.29025695,-0.075839356,0.25532025,0.16774322,-0.1508724,0.06375587,0.06536928,0.11470539,0.19795528,0.060392376,-0.05699312,0.05897841,-0.021645673,0.060082808,-0.12452926,0.0572301,0.09989244,-0.03891116,-0.03787559,-0.14639023,-0.07530721,-0.06487134,0.16211487,-0.23501693,0.04720191,0.034162987,-0.14009795,0.03132242,-0.07600272,0.09251092
NFATC1,-0.2609896,-0.08181536,-0.017354399,-0.17227487,-0.025052486,-0.055595323,-0.06446166,0.01354167,-0.028086828,-0.067684464,0.031804554,0.1663034,-0.13545182,-0.0021247938,-0.041575734,0.0037180446,-0.01946469,0.18928716,-0.0077685267,0.24663182,0.11016561,0.33570862,0.056880534,-0.04480417,-0.095823,0.015130704,0.0066405386,0.03063514,0.10203218,-0.031781718,-0.097740546,0.09081081,-0.05501157,0.00047803856,-0.22071248,-0.037128244,0.048909605,0.10357639,-0.10660113,-0.09636794,0.0056449883,-0.112009294,0.05379098,0.09355457,-0.08907844,0.06817073,0.07169438,0.19941749,-0.0997689,0.025153868,-0.012524199,-0.055300117,-0.088682376,-0.06590968,-0.062356476,-0.048155006,-0.0008077584,-0.13885835,0.013461059,0.06351717,-0.05565137,0.0159038,-0.046265155,0.10871086
NFATC3,-0.2609896,-0.08181536,-0.017354399,-0.17227487,-0.025052486,-0.055595323,-0.06446166,0.01354167,-0.028086828,-0.067684464,0.031804554,0.1663034,-0.13545182,-0.0021247938,-0.041575734,0.0037180446,-0.01946469,0.18928716,-0.0077685267,0.24663182,0.11016561,0.33570862,0.056880534,-0.04480417,-0.095823,0.015130704,0.0066405386,0.03063514,0.10203218,-0.031781718,-0.097740546,0.09081081,-0.05501157,0.00047803856,-0.22071248,-0.037128244,0.048909605,0.10357639,-0.10660113,-0.09636794,0.0056449883,-0.112009294,0.05379098,0.09355457,-0.08907844,0.06817073,0.07169438,0.19941749,-0.0997689,0.025153868,-0.012524199,-0.055300117,-0.088682376,-0.06590968,-0.062356476,-0.048155006,-0.0008077584,-0.13885835,0.013461059,0.06351717,-0.05565137,0.0159038,-0.046265155,0.10871086
RASGRP3,-0.27601957,-0.10675457,-0.027372718,-0.176537,-0.048556417,-0.0449148,-0.08995937,-0.0027559688,-0.046611287,-0.052552454,0.026339537,0.18239571,-0.12760845,0.00811654,-0.058917277,0.020949528,-0.029036414,0.19648857,-0.0127183255,0.27256978,0.142278,0.3504615,0.065338105,-0.039041102,-0.08732471,-0.003604615,0.0036673509,0.019442704,0.119294,-0.050524674,-0.10084619,0.11272157,-0.08009781,-0.019085476,-0.24153689,-0.048902158,0.06276134,0.12924848,-0.119602524,-0.11205286,0.02325609,-0.13156542,0.060359053,0.08587956,-0.081374675,0.08856572,0.078356974,0.20449464,-0.13338201,0.01581043,-0.0017910786,-0.05066645,-0.07334526,-0.07362327,-0.068661064,-0.054774847,0.0077000074,-0.16785018,0.026721632,0.05509896,-0.080676824,0.0086957505,-0.050043285,0.11686807
AAAS,-0.3630751,-0.22909495,-0.14546475,-0.19012055,-0.28504318,0.03487406,-0.29587272,-0.20566213,-0.08806448,0.0219958,-0.009298675,0.23323406,-0.1236039,0.23433313,-0.029126788,0.17454736,-0.05747499,0.28559184,-0.10196134,0.37382257,0.44368762,0.41822225,0.15477061,0.06802591,-0.12542781,-0.098798834,-0.06551109,-0.028408904,0.20107669,-0.17964652,-0.067330614,0.25256687,-0.279829,-0.07234657,-0.44825473,-0.13279459,0.23371747,0.21878728,-0.21149227,-0.09749568,0.12097877,-0.19547552,0.1740976,0.046691287,0.048459157,0.20082588,0.03981474,0.104627505,-0.29620457,0.020877011,0.14793886,-0.0076344265,0.0067255097,-0.16817412,-0.08331368,-0.0897589,0.20667395,-0.39667714,0.19117004,-0.024819294,-0.2816357,-0.008568765,-0.108119845,0.19450158
ARIH1,-0.2740701,-0.110592335,-0.024229854,-0.17595169,-0.041101083,-0.045494623,-0.0865068,0.012024821,-0.053617932,-0.054579616,0.026304645,0.19640905,-0.13024133,-0.0034330823,-0.06992261,0.018369325,-0.027580556,0.1981264,-0.012162598,0.27904558,0.1386609,0.35906422,0.054716118,-0.042091876,-0.088280365,-0.0076401476,0.004069645,0.020997353,0.11705615,-0.04800138,-0.11142698,0.11760727,-0.0767692,-0.021780847,-0.23874465,-0.04736016,0.060017467,0.12743774,-0.11780337,-0.11186017,0.020829033,-0.15092802,0.05024142,0.087325275,-0.08330486,0.091310725,0.08619329,0.21562518,-0.1355157,0.0123627335,-0.009152845,-0.05135116,-0.07535302,-0.068667024,-0.068505004,-0.054329988,-0.0036402494,-0.16402827,0.025516724,0.056302242,-0.077271864,0.0064419946,-0.048477665,0.11871944
EIF2AK2,-0.37286767,-0.06457895,-0.14568758,-0.20402846,-0.33946744,0.021088323,-0.26684457,-0.48948044,0.11232121,0.04558868,0.20399599,-0.14948584,-0.028204203,0.4979453,0.2221024,0.33727372,-0.096750006,0.17501467,-0.047793485,0.20961963,0.36032218,0.1369634,0.4040493,0.081544444,-0.04462665,0.06713546,-0.019916438,-0.05514284,0.23068224,-0.17827061,0.20890656,0.059388615,-0.25183743,0.012922594,-0.38831854,-0.12663747,0.50018877,0.24612808,-0.20945674,0.24471134,0.14249107,0.37972775,0.37923297,0.027604554,0.018142818,0.07584466,-0.13624644,-0.11734475,-0.16131212,0.0926556,0.25611204,-0.016991982,0.028280392,-0.23761643,-0.08565795,-0.08440673,0.37986517,-0.36118972,0.11647861,-0.006511485,-0.2540604,0.062446833,-0.10308868,0.09890267
EIF4A1,-0.27939978,-0.06486875,-0.04295087,-0.17742476,-0.08460097,-0.043153457,-0.09858832,-0.091521144,0.011507791,-0.04876422,0.0745042,0.081835456,-0.11737431,0.105014555,0.026620567,0.07646386,-0.032762703,0.1820837,-0.015569257,0.21494587,0.1495892,0.2866751,0.12902394,-0.020508664,-0.09060387,0.03469027,0.0014526732,0.017957767,0.12269781,-0.056454346,-0.029972937,0.06898496,-0.087769344,0.010324137,-0.24750656,-0.051962882,0.14870536,0.12271774,-0.124301046,-0.009429587,0.02655841,0.0057000443,0.12285552,0.081811614,-0.071619146,0.059430256,0.022435188,0.12739289,-0.09901638,0.046419308,0.041654564,-0.047983795,-0.069731034,-0.102827445,-0.06415068,-0.053065863,0.08019381,-0.17608584,0.030189255,0.051258657,-0.08938502,0.029144764,-0.057122216,0.101105735
EIF4A2,-0.3457347,-0.027775433,-0.12869233,-0.19681852,-0.28191742,0.0025542378,-0.21527259,-0.42467353,0.123742685,0.018844081,0.20676894,-0.1443686,-0.05128351,0.43965852,0.22636393,0.32536608,-0.079102874,0.16221866,-0.035865575,0.18452558,0.27462548,0.13560024,0.3615395,0.04891897,-0.05604292,0.082865395,-0.012335472,-0.0346935,0.19905962,-0.14154047,0.17974979,0.035105757,-0.20120937,0.031767495,-0.34382468,-0.10441379,0.47031784,0.20553541,-0.18400861,0.25713116,0.108768776,0.37215164,0.3437629,0.03542139,-0.024682852,0.03127338,-0.12857258,-0.095288485,-0.113851175,0.10213517,0.2104186,-0.023028847,-0.0012396788,-0.2221995,-0.080559306,-0.07491806,0.32942086,-0.2967776,0.07424282,0.011362687,-0.20392473,0.05797465,-0.102176696,0.0713826
EIF4E2,-0.28825608,-0.10537271,-0.043016076,-0.17961563,-0.08507116,-0.037204146,-0.114008754,-0.05820045,-0.031431142,-0.04080109,0.038964584,0.14704536,-0.117674045,0.064699255,-0.02896684,0.046660945,-0.03670634,0.19674596,-0.018994002,0.2631452,0.1724201,0.33061677,0.10205618,-0.024015607,-0.08466727,0.0010819491,-0.00066446885,0.010696989,0.13304228,-0.06721782,-0.06848134,0.108852394,-0.10336727,-0.017662851,-0.2620742,-0.059099123,0.10068971,0.14355594,-0.1313807,-0.08271207,0.03780971,-0.08123041,0.09588463,0.07863077,-0.06833312,0.089944586,0.055180907,0.16851069,-0.14077528,0.024359047,0.028608605,-0.045819405,-0.060739353,-0.09345496,-0.07078369,-0.058826353,0.0517207,-0.19446968,0.04047133,0.04666188,-0.104136825,0.013464912,-0.057409957,0.11672076
EIF4G3,-0.27601957,-0.10675457,-0.027372718,-0.176537,-0.048556417,-0.0449148,-0.08995937,-0.0027559688,-0.046611287,-0.052552454,0.026339537,0.18239571,-0.12760845,0.00811654,-0.058917277,0.020949528,-0.029036414,0.19648857,-0.0127183255,0.27256978,0.142278,0.3504615,0.065338105,-0.039041102,-0.08732471,-0.003604615,0.0036673509,0.019442704,0.119294,-0.050524674,-0.10084619,0.11272157,-0.08009781,-0.019085476,-0.24153689,-0.048902158,0.06276134,0.12924848,-0.119602524,-0.11205286,0.02325609,-0.13156542,0.060359053,0.08587956,-0.081374675,0.08856572,0.078356974,0.20449464,-0.13338201,0.01581043,-0.0017910786,-0.05066645,-0.07334526,-0.07362327,-0.068661064,-0.054774847,0.0077000074,-0.16785018,0.026721632,0.05509896,-0.080676824,0.0086957505,-0.050043285,0.11686807
FLNB,-0.16005436,0.018828813,0.06767747,-0.14390399,0.1854674,-0.12402392,0.1158579,0.25621232,0.00027963147,-0.16787687,0.032712504,0.19489132,-0.20183182,-0.21196789,-0.0616929,-0.11812475,0.04544071,0.15829647,0.03236869,0.16391203,-0.13072866,0.3375069,-0.09587508,-0.124801844,-0.13837142,0.07583343,0.032757163,0.10439868,-0.011795262,0.09844007,-0.19172518,0.0015280917,0.12077576,0.07474977,-0.07081875,0.04252397,-0.09534042,-0.045411643,-0.015874377,-0.095605925,-0.112220824,-0.18664771,-0.08475007,0.14320005,-0.17651822,-0.03252045,0.11533031,0.28881732,0.06239393,0.03955614,-0.15738335,-0.08923135,-0.1920743,0.022169296,-0.032768786,-0.010158356,-0.17649987,0.064333245,-0.09448937,0.12670305,0.121183604,0.023899913,-0.015705643,0.06483193
HERC5,-0.3457347,-0.027775433,-0.12869233,-0.19681852,-0.28191742,0.0025542378,-0.21527259,-0.42467353,0.123742685,0.018844081,0.20676894,-0.1443686,-0.05128351,0.43965852,0.22636393,0.32536608,-0.079102874,0.16221866,-0.035865575,0.18452558,0.27462548,0.13560024,0.3615395,0.04891897,-0.05604292,0.082865395,-0.012335472,-0.0346935,0.19905962,-0.14154047,0.17974979,0.035105757,-0.20120937,0.031767495,-0.34382468,-0.10441379,0.47031784,0.20553541,-0.18400861,0.25713116,0.108768776,0.37215164,0.3437629,0.03542139,-0.024682852,0.03127338,-0.12857258,-0.095288485,-0.113851175,0.10213517,0.2104186,-0.023028847,-0.0012396788,-0.2221995,-0.080559306,-0.07491806,0.32942086,-0.2967776,0.07424282,0.011362687,-0.20392473,0.05797465,-0.102176696,0.0713826
IFIT1,-0.3419314,-0.022535022,-0.124251455,-0.19621329,-0.2716219,0.00075509585,-0.2061539,-0.41485026,0.12503414,0.015778841,0.20819171,-0.14350985,-0.052310176,0.42901695,0.22502261,0.32286286,-0.07763149,0.15868971,-0.03209506,0.18118674,0.26031828,0.13363338,0.35671073,0.043341145,-0.054372177,0.08601285,-0.00968647,-0.032507088,0.1950467,-0.1357952,0.17667872,0.031210221,-0.19235548,0.034172103,-0.33538434,-0.10079375,0.46484566,0.20125839,-0.17991784,0.25805676,0.104586214,0.3738472,0.338567,0.036716703,-0.031604446,0.025209293,-0.12658717,-0.09035142,-0.106925026,0.10183614,0.20301165,-0.022151234,-0.005045428,-0.21854801,-0.08025136,-0.07347369,0.3196882,-0.28578347,0.06613274,0.01472112,-0.19517177,0.057700753,-0.10064727,0.067011975
